HOSPITAL_LOCATION_ID,PRODUCT_NUMBER,SUBSEQUENT_ORDER_QUANTITY,SUBSEQUENT_DELIVERY_QUANTITY,ORIGINAL_ORDER_QUANTITY,ORIGINAL_DELIVERY_QUANTITY,ENTRY_DATE,SUBSEQUENT_ORDER_DATE,LOST_QUANTITY,DAYS_BETWEEN_ORDERS
59111.0,1628,3,3,3,0,2023-02-07,2023-02-09,3,2
59111.0,5406,3,3,3,0,2023-02-07,2023-02-09,3,2
59111.0,45626,2,2,2,0,2023-02-07,2023-02-09,2,2
59111.0,1AB2735,3,3,3,0,2023-02-07,2023-02-09,3,2
59114.0,571019,1,1,1,1,2023-01-19,2023-01-27,0,8
59127.0,8400,10,10,4,0,2023-01-16,2023-03-08,4,51
59127.0,8400,10,10,4,0,2023-01-16,2023-03-08,4,51
59128.0,367012,5,5,4,4,2023-02-03,2023-03-08,0,33
59128.0,374025,2,2,1,1,2023-02-03,2023-03-08,0,33
59128.0,5482401,8,8,3,3,2023-02-03,2023-03-08,0,33
59128.0,5482401,1,1,2,0,2023-02-03,2023-03-08,2,33
59128.0,5482401,8,8,2,0,2023-02-03,2023-03-08,2,33
59128.0,5483409,6,6,3,3,2023-02-03,2023-03-13,0,38
59128.0,5483409,6,6,2,0,2023-03-08,2023-03-13,2,5
59128.0,5483409,6,6,2,2,2023-03-08,2023-03-13,0,5
59198.0,8717714,1,1,1,0,2023-01-31,2023-02-15,1,15
59240.0,14407,4,4,6,0,2023-03-05,2023-03-17,6,12
59243.0,367012,8,8,4,4,2023-02-09,2023-02-23,0,14
59252.0,504010,4,4,4,4,2023-01-02,2023-02-27,0,56
59252.0,505018,8,8,8,8,2023-01-02,2023-02-27,0,56
59263.0,618019,1,1,1,1,2023-01-12,2023-01-13,0,1
59266.0,2805101,25,25,25,25,2023-01-17,2023-01-26,0,9
59270.0,5482401,8,8,8,8,2023-01-04,2023-02-28,0,55
59270.0,6598405,4,4,2,2,2022-11-08,2023-01-04,0,57
59270.0,6623400,4,4,1,1,2022-11-08,2023-01-04,0,57
59270.0,8740012,3,3,3,3,2023-01-04,2023-02-28,0,55
59271.0,367012,4,4,2,2,2023-01-19,2023-02-07,0,19
59279.0,5406,22,22,2,2,2023-01-24,2023-02-08,0,15
59279.0,24406,10,10,2,2,2023-01-24,2023-02-08,0,15
59279.0,369026,6,6,3,3,2023-01-24,2023-02-08,0,15
59279.0,8720790,3,3,3,0,2023-01-24,2023-02-22,3,29
59339.0,504010,1,1,1,0,2023-01-24,2023-02-10,1,17
59356.0,6598405,3,3,2,2,2023-02-09,2023-03-02,0,21
59356.0,6598405,2,2,2,2,2023-01-03,2023-02-09,0,37
59356.0,6598405,3,3,2,2,2023-01-03,2023-03-02,0,58
59356.0,6968038,3,3,3,3,2023-02-09,2023-03-02,0,21
59356.0,1AA0004,4,4,3,3,2023-01-03,2023-03-02,0,58
59365.0,91488,12,12,12,0,2023-01-12,2023-01-24,12,12
59365.0,97403,6,6,6,0,2023-01-12,2023-01-24,6,12
59365.0,365016,8,8,2,2,2023-01-12,2023-01-24,0,12
59365.0,365016,8,8,8,0,2023-01-12,2023-01-24,8,12
59365.0,367012,10,10,10,0,2023-01-12,2023-01-24,10,12
59365.0,374025,2,2,2,0,2023-01-12,2023-01-24,2,12
59365.0,378019,3,3,2,2,2023-01-12,2023-01-24,0,12
59365.0,378019,3,3,3,0,2023-01-12,2023-01-24,3,12
59365.0,388018,6,6,4,4,2023-01-12,2023-01-24,0,12
59365.0,388018,6,6,6,0,2023-01-12,2023-01-24,6,12
59366.0,5406,2,2,2,2,2023-01-29,2023-03-24,0,54
59366.0,97403,2,2,6,0,2023-01-29,2023-03-24,6,54
59366.0,97403,2,2,2,0,2023-01-29,2023-03-24,2,54
59366.0,4064408,1,0,1,1,2023-01-29,2023-03-24,0,54
59366.0,4064408,1,0,1,1,2023-01-29,2023-03-24,0,54
59367.0,1105403,2,2,4,0,2023-03-06,2023-03-19,4,13
59418.0,725012,2,2,1,1,2022-12-30,2023-02-10,0,42
59477.0,570094,1,1,1,1,2022-12-27,2023-01-04,0,8
59477.0,725012,3,3,3,3,2022-12-27,2023-01-04,0,8
59482.0,5406,2,2,2,2,2023-01-18,2023-02-14,0,27
59482.0,14407,6,0,6,6,2023-01-18,2023-02-14,0,27
59482.0,14407,3,3,6,0,2023-02-14,2023-03-08,6,22
59482.0,5482401,4,4,4,4,2023-01-18,2023-02-14,0,27
59482.0,1AB2191,1,1,1,1,2023-01-18,2023-02-14,0,27
59482.0,1AB5909,1,0,1,1,2023-01-18,2023-03-08,0,49
59482.0,1AB5909,1,0,1,1,2023-01-18,2023-02-14,0,27
59482.0,1AB5909,1,0,1,0,2023-02-14,2023-03-08,1,22
59483.0,7402,8,8,8,8,2023-01-10,2023-02-24,0,45
59483.0,62349,20,20,15,15,2023-01-10,2023-02-24,0,45
59483.0,97403,25,25,15,15,2023-01-10,2023-02-24,0,45
59518.0,129503,1,0,1,0,2022-12-15,2023-01-05,1,21
59518.0,526014,1,1,1,0,2022-12-15,2023-01-05,1,21
59518.0,535015,1,0,1,1,2022-12-15,2023-01-05,0,21
59518.0,536013,2,0,2,2,2022-12-15,2023-01-05,0,21
59518.0,542010,1,0,1,1,2022-12-15,2023-01-05,0,21
59518.0,543018,1,0,1,1,2022-12-15,2023-01-05,0,21
59518.0,546053,1,0,1,1,2022-12-15,2023-01-05,0,21
59518.0,547051,1,0,1,1,2022-12-15,2023-01-05,0,21
59518.0,661018,1,0,1,1,2022-12-15,2023-01-05,0,21
59518.0,700014,1,1,1,0,2022-12-15,2023-01-05,1,21
59518.0,701012,1,1,1,0,2022-12-15,2023-01-05,1,21
59518.0,702010,1,1,1,0,2022-12-15,2023-01-05,1,21
59518.0,703018,1,0,1,1,2022-12-15,2023-01-05,0,21
59518.0,9088015,1,0,1,1,2022-12-15,2023-01-05,0,21
59525.0,6598405,12,12,10,10,2022-12-20,2023-01-19,0,30
59525.0,6623400,6,6,6,6,2022-12-20,2023-01-19,0,30
59526.0,358011,1,1,1,1,2022-12-30,2023-02-06,0,38
59542.0,91488,6,6,6,6,2023-01-16,2023-03-09,0,52
59542.0,5482401,6,6,4,4,2023-01-16,2023-03-09,0,52
59542.0,8740012,3,3,2,2,2023-01-16,2023-03-09,0,52
59574.0,5406,4,4,1,1,2023-01-11,2023-01-16,0,5
59574.0,5406,14,14,1,1,2023-01-11,2023-01-16,0,5
59574.0,16403,2,2,1,1,2023-01-11,2023-01-16,0,5
59574.0,4064408,10,10,1,1,2023-01-11,2023-01-16,0,5
59574.0,4226404,5,5,4,0,2023-01-11,2023-01-16,4,5
59574.0,4520400,8,8,6,6,2023-01-11,2023-01-16,0,5
59574.0,4907400,2,2,2,2,2023-01-11,2023-01-16,0,5
59574.0,5482401,17,17,6,6,2023-01-11,2023-01-16,0,5
59574.0,5483409,1,1,1,1,2023-01-11,2023-01-16,0,5
59574.0,6598405,6,6,6,6,2023-01-11,2023-01-16,0,5
59574.0,9511404,1,1,1,1,2023-01-11,2023-01-16,0,5
59613.0,91488,2,2,1,1,2022-12-26,2023-01-30,0,35
59613.0,97403,1,1,1,1,2022-12-26,2023-01-30,0,35
59613.0,394106,1,0,1,0,2022-12-26,2023-01-30,1,35
59613.0,394106,1,1,1,0,2022-12-26,2023-02-15,1,51
59613.0,394106,1,1,1,0,2023-01-30,2023-02-15,1,16
59613.0,1412402,4,4,4,0,2022-12-26,2023-01-30,4,35
59613.0,4520400,2,2,1,1,2022-12-26,2023-01-30,0,35
59613.0,4757409,6,0,2,2,2022-12-26,2023-01-30,0,35
59613.0,4757409,6,0,4,0,2022-12-26,2023-01-30,4,35
59613.0,5482401,4,4,1,1,2022-12-26,2023-01-30,0,35
59613.0,6968038,2,2,2,0,2022-12-26,2023-01-30,2,35
59613.0,1AA0004,2,2,3,0,2022-12-26,2023-01-30,3,35
59613.0,1AB2733,1,1,1,0,2022-12-26,2023-01-30,1,35
59613.0,1AB2735,1,1,2,0,2022-12-26,2023-01-30,2,35
59613.0,1AB5909,1,1,1,0,2022-12-26,2023-01-30,1,35
59616.0,91488,12,12,12,12,2022-12-07,2023-01-20,0,44
59616.0,97403,5,5,5,5,2023-01-20,2023-02-17,0,28
59616.0,367012,6,6,2,2,2023-02-17,2023-03-13,0,24
59616.0,1660407,8,8,6,6,2023-03-03,2023-03-24,0,21
59616.0,4520400,5,5,5,5,2022-12-07,2023-01-20,0,44
59616.0,4520400,1,1,1,1,2023-02-17,2023-03-24,0,35
59616.0,4907400,12,12,12,12,2023-01-20,2023-02-17,0,28
59616.0,5307401,8,0,8,0,2022-12-07,2023-01-11,8,35
59616.0,5307401,8,0,8,0,2022-12-07,2023-01-20,8,44
59616.0,5307401,8,0,8,0,2022-12-07,2023-01-27,8,51
59616.0,5307401,4,0,8,0,2022-12-07,2023-01-11,8,35
59616.0,5307401,8,0,8,0,2022-12-07,2023-01-20,8,44
59616.0,5307401,8,0,4,4,2022-11-17,2022-12-07,0,20
59616.0,5307401,8,0,4,4,2022-11-17,2023-01-11,0,55
59616.0,5307401,4,0,4,4,2022-11-17,2023-01-11,0,55
59616.0,5307401,8,0,8,0,2023-01-11,2023-01-20,8,9
59616.0,5307401,8,0,8,0,2023-01-11,2023-02-17,8,37
59616.0,5307401,8,0,8,0,2023-01-11,2023-01-27,8,16
59616.0,5307401,8,0,8,0,2023-01-11,2023-01-20,8,9
59616.0,5307401,8,0,8,0,2023-01-20,2023-02-17,8,28
59616.0,5307401,8,0,8,0,2023-01-20,2023-01-27,8,7
59616.0,5307401,8,0,8,0,2023-01-27,2023-02-17,8,21
59616.0,5307401,8,0,4,0,2023-01-11,2023-01-20,4,9
59616.0,5307401,8,0,4,0,2023-01-11,2023-02-17,4,37
59616.0,5307401,8,0,4,0,2023-01-11,2023-01-27,4,16
59616.0,5307401,8,0,4,0,2023-01-11,2023-01-20,4,9
59616.0,5307401,8,0,8,0,2023-01-20,2023-02-17,8,28
59616.0,5307401,8,0,8,0,2023-01-20,2023-01-27,8,7
59616.0,5482401,10,10,10,10,2022-12-07,2023-01-20,0,44
59616.0,5482401,15,15,10,10,2023-01-20,2023-02-17,0,28
59616.0,5482401,15,15,15,15,2023-02-17,2023-03-24,0,35
59616.0,5482401,15,15,8,8,2023-03-13,2023-03-24,0,11
59616.0,6598405,8,8,8,8,2022-12-07,2023-01-20,0,44
59616.0,6598405,7,7,2,2,2023-02-17,2023-03-24,0,35
59616.0,6623400,6,6,6,0,2022-12-07,2023-01-20,6,44
59616.0,6623400,6,6,6,0,2022-12-07,2023-01-11,6,35
59616.0,6623400,6,6,6,6,2023-01-11,2023-01-20,0,9
59616.0,6623400,4,4,4,4,2023-02-17,2023-03-24,0,35
59671.0,24406,60,60,8,8,2022-12-13,2022-12-29,0,16
59671.0,24406,40,40,8,8,2022-12-13,2023-01-19,0,37
59671.0,24406,40,40,40,40,2023-01-19,2023-03-02,0,42
59671.0,4064408,15,15,4,4,2022-12-29,2023-01-26,0,28
59671.0,4907400,60,0,8,0,2022-12-13,2022-12-29,8,16
59671.0,5148409,40,40,40,40,2023-01-19,2023-03-02,0,42
59671.0,5482401,10,10,10,10,2022-12-29,2023-01-26,0,28
59683.0,89400,6,6,4,4,2022-12-29,2023-02-13,0,46
59683.0,89400,8,8,6,6,2023-02-13,2023-02-28,0,15
59683.0,97403,11,11,9,9,2022-12-29,2023-02-13,0,46
59683.0,97403,15,15,11,11,2023-02-13,2023-02-28,0,15
59683.0,221010,1,1,1,1,2022-12-29,2023-02-13,0,46
59683.0,309170,1,1,1,1,2022-12-29,2023-02-13,0,46
59683.0,309170,2,2,1,1,2023-02-13,2023-02-28,0,15
59683.0,367012,2,2,1,1,2022-12-29,2023-02-13,0,46
59683.0,367012,2,2,2,2,2023-02-13,2023-02-28,0,15
59683.0,3704138,4,4,3,3,2022-12-29,2023-02-13,0,46
59683.0,3704138,4,4,4,4,2023-02-13,2023-02-28,0,15
59683.0,4907400,16,16,16,16,2023-02-13,2023-02-28,0,15
59683.0,5963336,4,4,4,4,2022-12-29,2023-02-13,0,46
59683.0,5963336,4,4,4,4,2023-02-13,2023-02-28,0,15
59683.0,6598405,6,6,6,6,2022-12-29,2023-02-13,0,46
59683.0,6598405,6,6,6,6,2023-02-13,2023-02-28,0,15
59683.0,1AB2691,1,1,1,1,2022-12-29,2023-02-13,0,46
59683.0,1AB2691,1,1,1,1,2023-02-13,2023-02-28,0,15
59683.0,1AB2692,1,1,1,1,2022-12-29,2023-02-13,0,46
59683.0,1AB2692,1,1,1,1,2023-02-13,2023-02-28,0,15
59698.0,504010,4,4,4,0,2022-12-29,2023-01-03,4,5
59698.0,505018,2,0,2,0,2022-12-29,2023-01-03,2,5
59737.0,14407,2,0,2,2,2023-02-23,2023-03-01,0,6
59737.0,97403,4,0,3,3,2023-02-23,2023-03-01,0,6
59737.0,367012,8,0,2,2,2023-02-23,2023-03-01,0,6
59737.0,373019,6,0,1,1,2023-02-23,2023-03-01,0,6
59737.0,374025,3,0,1,1,2023-02-23,2023-03-01,0,6
59737.0,504010,2,0,2,2,2023-02-23,2023-03-01,0,6
59737.0,505018,2,0,2,2,2023-02-23,2023-03-01,0,6
59737.0,546012,1,0,1,1,2023-02-23,2023-03-01,0,6
59737.0,546053,1,1,1,0,2023-02-23,2023-03-01,1,6
59737.0,547010,1,0,1,1,2023-02-23,2023-03-01,0,6
59737.0,547051,1,1,1,0,2023-02-23,2023-03-01,1,6
59737.0,548026,1,0,1,1,2023-02-23,2023-03-01,0,6
59737.0,549024,1,0,1,1,2023-02-23,2023-03-01,0,6
59737.0,783010,1,1,1,0,2023-02-23,2023-03-01,1,6
59737.0,787012,1,1,1,0,2023-02-23,2023-03-01,1,6
59737.0,1105403,3,0,3,3,2023-02-23,2023-03-01,0,6
59737.0,1412402,3,0,3,0,2023-02-23,2023-03-01,3,6
59737.0,4907400,2,0,2,2,2023-02-23,2023-03-01,0,6
59737.0,5482401,4,0,2,2,2023-02-23,2023-03-01,0,6
59737.0,1AA0004,6,0,2,2,2023-02-23,2023-03-01,0,6
59747.0,387028,1,1,1,0,2023-01-20,2023-02-09,1,20
59747.0,6598405,3,3,3,0,2023-01-20,2023-02-09,3,20
59747.0,6979407,2,2,2,0,2023-01-20,2023-02-09,2,20
59753.0,5406,22,22,3,3,2023-01-03,2023-02-08,0,36
59759.0,97403,16,16,8,8,2022-12-19,2023-01-08,0,20
59759.0,97403,16,16,16,16,2023-01-08,2023-02-22,0,45
59759.0,504010,1,1,1,0,2023-02-22,2023-02-23,1,1
59759.0,505018,3,3,3,0,2023-02-22,2023-02-23,3,1
59771.0,57407,6,6,5,5,2022-12-20,2023-01-24,0,35
59771.0,91488,20,20,8,8,2022-12-16,2022-12-20,0,4
59771.0,5482401,20,20,20,20,2022-12-20,2023-01-26,0,37
59771.0,5482401,20,20,8,8,2022-12-16,2022-12-20,0,4
59771.0,5482401,20,20,8,8,2022-12-16,2023-01-26,0,41
59787.0,548026,1,1,1,1,2023-01-13,2023-02-16,0,34
59787.0,549024,1,1,1,1,2023-01-13,2023-02-16,0,34
59787.0,4608404,4,4,4,4,2022-11-29,2023-01-13,0,45
59788.0,957995,1,1,1,0,2023-01-23,2023-02-01,1,9
59793.0,799207,2,2,1,1,2023-01-17,2023-02-22,0,36
59819.0,505018,2,0,2,2,2023-03-03,2023-03-08,0,5
59834.0,5406,8,8,3,3,2023-02-17,2023-03-01,0,12
59834.0,97403,8,8,2,2,2023-02-17,2023-03-01,0,12
59834.0,4520400,5,5,2,2,2023-02-17,2023-03-01,0,12
59834.0,5482401,5,5,2,2,2023-02-17,2023-03-01,0,12
59834.0,6598405,8,8,3,3,2023-02-17,2023-03-01,0,12
59961.0,14407,3,3,3,3,2023-02-21,2023-03-15,0,22
60038.0,8720790,4,4,2,2,2023-01-23,2023-02-03,0,11
60061.0,548026,2,2,2,0,2022-12-23,2023-01-30,2,38
60061.0,549024,2,2,2,0,2022-12-23,2023-01-30,2,38
60061.0,616013,2,2,2,0,2022-12-23,2023-01-30,2,38
60061.0,618019,1,1,1,0,2022-12-23,2023-01-30,1,38
60098.0,725012,2,2,2,0,2022-12-22,2023-01-12,2,21
60101.0,5406,3,3,3,3,2023-01-13,2023-02-06,0,24
60101.0,97403,7,7,4,4,2023-01-13,2023-02-06,0,24
60101.0,1105403,4,4,4,4,2023-01-13,2023-02-06,0,24
60101.0,1402403,10,10,4,0,2023-01-13,2023-02-06,4,24
60158.0,41400,2,2,2,0,2022-12-27,2023-01-23,2,27
60158.0,91488,6,6,4,4,2022-12-27,2023-01-27,0,31
60158.0,91488,6,6,6,6,2023-01-27,2023-02-27,0,31
60158.0,97403,6,6,4,4,2022-12-27,2023-01-27,0,31
60158.0,97403,8,8,6,6,2023-01-27,2023-02-27,0,31
60158.0,97403,8,8,6,6,2023-01-27,2023-03-27,0,59
60158.0,97403,8,8,8,8,2023-02-27,2023-03-27,0,28
60158.0,367012,4,4,4,4,2022-12-27,2023-01-27,0,31
60158.0,388018,2,2,2,2,2022-12-27,2023-01-27,0,31
60158.0,5482401,12,12,10,10,2023-01-27,2023-02-27,0,31
60158.0,5482401,12,12,10,10,2023-01-27,2023-03-27,0,59
60158.0,5482401,12,12,12,12,2023-02-27,2023-03-27,0,28
60158.0,6598405,8,8,8,8,2022-12-27,2023-01-27,0,31
60158.0,6623400,4,4,4,4,2022-12-27,2023-01-27,0,31
60158.0,1AA0004,4,4,2,2,2022-12-27,2023-01-27,0,31
60186.0,5482401,40,40,40,40,2023-01-19,2023-02-28,0,40
60215.0,1AB2733,1,1,1,0,2022-11-15,2023-01-05,1,51
60258.0,92403,2,2,6,0,2023-01-12,2023-01-19,6,7
60258.0,8720790,4,0,3,0,2023-01-12,2023-02-21,3,40
60258.0,8740012,1,1,4,0,2023-01-12,2023-02-21,4,40
60355.0,1AB3456,3,3,1,1,2023-01-05,2023-02-24,0,50
60356.0,5482401,8,8,3,3,2023-01-02,2023-01-06,0,4
60356.0,1AB3451,3,3,3,3,2023-01-02,2023-01-06,0,4
60378.0,3029395,2,0,2,2,2023-02-22,2023-03-07,0,13
60378.0,3157139,3,0,3,0,2023-02-22,2023-03-07,3,13
60378.0,6968020,1,1,2,0,2023-02-22,2023-03-07,2,13
60378.0,6968038,2,2,2,0,2023-02-22,2023-03-07,2,13
60532.0,14407,3,3,3,3,2022-12-23,2023-01-09,0,17
60532.0,225012,1,1,1,1,2022-12-23,2023-01-09,0,17
60532.0,5482401,2,2,2,2,2022-12-23,2023-01-09,0,17
60576.0,504010,2,2,2,0,2023-03-01,2023-03-15,2,14
60576.0,504010,2,2,2,0,2023-03-01,2023-03-15,2,14
60736.0,5406,5,0,2,2,2022-12-07,2023-02-01,0,56
60736.0,5406,2,2,5,0,2023-02-01,2023-02-20,5,19
60736.0,58405,3,3,3,0,2023-02-01,2023-02-20,3,19
60736.0,60400,1,0,1,0,2023-02-01,2023-02-20,1,19
60736.0,97403,1,1,1,0,2023-02-01,2023-02-20,1,19
60736.0,6598405,2,0,2,2,2022-12-07,2023-02-01,0,56
60736.0,6598405,2,2,2,0,2023-02-01,2023-02-20,2,19
60736.0,9511404,1,0,1,1,2022-12-07,2023-02-01,0,56
60736.0,9511404,1,1,1,0,2023-02-01,2023-02-20,1,19
60740.0,364026,3,3,1,1,2023-01-24,2023-01-31,0,7
60816.0,504010,3,3,3,0,2022-12-23,2023-01-10,3,18
60816.0,505018,5,5,5,0,2022-12-23,2023-01-10,5,18
60819.0,504010,1,1,1,1,2023-01-11,2023-02-05,0,25
60819.0,505018,1,1,1,1,2023-01-11,2023-02-05,0,25
60821.0,1402403,4,4,3,3,2022-12-12,2023-02-06,0,56
60821.0,5483409,2,2,2,2,2022-12-12,2023-02-06,0,56
60837.0,547010,1,1,1,1,2023-02-09,2023-02-15,0,6
60870.0,1AB2919,5,5,5,0,2023-01-09,2023-01-16,5,7
60871.0,374025,2,2,2,0,2023-01-13,2023-02-17,2,35
60871.0,6598405,8,8,8,0,2023-01-13,2023-02-17,8,35
60871.0,8720790,4,4,4,0,2023-01-13,2023-02-17,4,35
60871.0,8740012,4,4,2,2,2023-01-13,2023-02-17,0,35
61013.0,14407,3,3,3,3,2023-01-09,2023-03-10,0,60
61013.0,24406,4,4,2,2,2023-01-09,2023-03-10,0,60
61013.0,4520400,2,2,2,2,2023-01-09,2023-03-10,0,60
61209.0,639023,1,1,5,0,2023-01-25,2023-02-03,5,9
61209.0,639023,5,0,5,0,2023-01-25,2023-02-03,5,9
61209.0,4608404,5,5,2,2,2023-01-25,2023-02-03,0,9
61209.0,7411010,1,1,1,0,2023-01-03,2023-02-27,1,55
61209.0,8110744,1,1,1,1,2023-01-25,2023-02-03,0,9
61209.0,1AB3454,2,2,1,1,2023-01-25,2023-02-03,0,9
61209.0,1AB3457,2,2,2,0,2023-01-25,2023-02-03,2,9
61212.0,200491,1,1,1,0,2023-01-25,2023-02-09,1,15
61212.0,200492,1,1,1,0,2023-01-25,2023-02-09,1,15
61212.0,9804015,1,1,1,0,2023-01-25,2023-02-09,1,15
61212.0,9897010,1,1,1,0,2023-01-25,2023-02-09,1,15
61260.0,97403,3,3,3,3,2023-02-05,2023-03-24,0,47
61260.0,614025,1,1,1,1,2023-02-05,2023-02-17,0,12
61260.0,631060,4,0,4,0,2023-02-05,2023-02-17,4,12
61260.0,685059,5,5,4,0,2023-02-05,2023-02-17,4,12
61260.0,688053,30,0,4,0,2023-02-05,2023-02-17,4,12
61260.0,1AB2733,1,1,1,1,2023-02-05,2023-03-24,0,47
61341.0,57407,8,8,8,8,2023-01-10,2023-02-01,0,22
61341.0,89400,10,10,1,1,2023-02-16,2023-03-13,0,25
61341.0,89400,10,10,7,7,2023-02-09,2023-03-13,0,32
61341.0,225012,2,2,2,2,2023-02-09,2023-03-13,0,32
61341.0,233023,1,1,1,1,2023-01-09,2023-02-09,0,31
61341.0,233023,1,1,1,1,2023-02-09,2023-03-13,0,32
61341.0,367012,2,2,1,1,2023-01-09,2023-02-09,0,31
61341.0,367012,2,2,2,2,2023-02-09,2023-03-13,0,32
61341.0,4520400,2,2,2,2,2023-01-09,2023-02-09,0,31
61341.0,4520400,4,4,2,2,2023-02-09,2023-03-13,0,32
61341.0,4907400,10,10,6,6,2023-02-09,2023-03-13,0,32
61341.0,5963336,12,12,12,12,2023-01-09,2023-02-16,0,38
61341.0,5963336,12,0,12,12,2023-01-09,2023-02-09,0,31
61341.0,5963336,12,12,12,12,2023-02-16,2023-03-13,0,25
61341.0,5963336,12,12,12,0,2023-02-09,2023-03-13,12,32
61341.0,5963336,12,12,12,0,2023-02-09,2023-02-16,12,7
61341.0,6179403,8,8,4,4,2023-02-09,2023-03-13,0,32
61341.0,6598405,8,0,6,6,2023-02-09,2023-03-13,0,32
61341.0,6968020,2,2,2,2,2023-02-09,2023-03-13,0,32
61341.0,1AA0003,1,1,1,1,2023-02-09,2023-03-13,0,32
61341.0,1AA0004,2,2,1,1,2023-01-09,2023-02-09,0,31
61341.0,1AA0004,2,2,2,2,2023-02-09,2023-03-13,0,32
61341.0,1AB2691,1,1,1,1,2023-02-09,2023-03-13,0,32
61426.0,725012,1,0,1,0,2023-03-10,2023-03-28,1,18
61426.0,799207,1,1,1,0,2023-03-10,2023-03-28,1,18
61426.0,9002072,1,0,1,0,2023-03-10,2023-03-28,1,18
61429.0,504010,1,1,1,0,2023-01-10,2023-01-11,1,1
61429.0,505018,2,2,2,0,2023-01-10,2023-01-11,2,1
61429.0,1412402,10,10,10,0,2023-01-10,2023-01-11,10,1
61515.0,24406,4,4,1,1,2023-02-22,2023-03-22,0,28
61515.0,91488,4,4,2,2,2023-02-22,2023-03-22,0,28
61515.0,8720790,5,5,3,3,2023-02-22,2023-03-22,0,28
61543.0,5406,4,4,2,2,2023-02-07,2023-03-22,0,43
61543.0,8720790,4,4,2,2,2023-02-07,2023-03-22,0,43
61587.0,5482401,15,15,8,8,2023-03-21,2023-03-29,0,8
61662.0,6598405,2,2,4,0,2023-01-16,2023-01-25,4,9
61703.0,571019,1,1,1,1,2023-01-10,2023-02-27,0,48
61705.0,62349,12,12,4,4,2022-12-07,2023-01-17,0,41
61705.0,1401405,18,0,4,4,2023-01-02,2023-02-17,0,46
61705.0,5482401,8,8,6,6,2022-12-07,2023-01-17,0,41
61705.0,5483409,2,2,2,0,2022-12-07,2022-12-16,2,9
61747.0,91488,6,6,4,4,2023-01-10,2023-01-23,0,13
61747.0,91488,6,6,4,4,2023-01-10,2023-02-23,0,44
61747.0,91488,4,4,4,0,2023-01-03,2023-01-10,4,7
61747.0,91488,6,6,4,0,2023-01-03,2023-01-23,4,20
61747.0,91488,6,6,4,0,2023-01-03,2023-02-23,4,51
61747.0,91488,6,6,6,6,2023-01-23,2023-02-23,0,31
61747.0,91488,6,6,6,6,2023-01-23,2023-03-22,0,58
61747.0,91488,6,6,6,6,2023-02-23,2023-03-22,0,27
61747.0,97403,3,3,3,3,2023-01-03,2023-01-23,0,20
61747.0,97403,3,3,3,3,2023-01-03,2023-02-23,0,51
61747.0,97403,3,3,3,3,2023-01-23,2023-02-23,0,31
61747.0,221010,1,1,1,1,2023-01-23,2023-02-23,0,31
61747.0,225012,2,2,2,0,2023-01-03,2023-01-10,2,7
61747.0,225012,1,1,2,0,2023-01-03,2023-01-23,2,20
61747.0,225012,1,1,2,0,2023-01-03,2023-02-23,2,51
61747.0,225012,1,1,1,1,2023-01-23,2023-02-23,0,31
61747.0,233023,1,1,1,1,2023-01-03,2023-01-23,0,20
61747.0,309170,1,1,1,1,2023-01-03,2023-01-23,0,20
61747.0,309170,1,1,1,1,2023-01-03,2023-02-23,0,51
61747.0,309170,1,1,1,1,2023-01-23,2023-02-23,0,31
61747.0,365016,1,1,1,1,2023-01-23,2023-02-23,0,31
61747.0,367012,2,2,2,2,2023-01-23,2023-02-23,0,31
61747.0,373019,1,1,1,1,2023-01-03,2023-01-23,0,20
61747.0,373019,1,1,1,1,2023-01-03,2023-02-23,0,51
61747.0,373019,1,1,1,1,2023-01-23,2023-02-23,0,31
61747.0,387028,2,2,2,2,2023-01-03,2023-01-23,0,20
61747.0,387036,1,1,1,1,2023-01-23,2023-02-23,0,31
61747.0,388018,1,1,1,1,2023-01-03,2023-01-23,0,20
61747.0,388018,1,1,1,1,2023-01-03,2023-02-23,0,51
61747.0,388018,1,1,1,1,2023-01-23,2023-02-23,0,31
61747.0,1676404,2,2,1,1,2023-02-03,2023-02-24,0,21
61747.0,1676404,2,2,1,1,2023-02-03,2023-03-22,0,47
61747.0,1676404,2,2,2,2,2023-02-24,2023-03-22,0,26
61747.0,2305135,6,6,3,3,2023-01-10,2023-01-23,0,13
61747.0,2305135,6,6,3,3,2023-01-10,2023-02-23,0,44
61747.0,2305135,6,6,6,6,2023-01-23,2023-02-23,0,31
61747.0,2305135,6,6,6,6,2023-01-23,2023-03-22,0,58
61747.0,2305135,3,3,3,3,2023-01-03,2023-01-10,0,7
61747.0,2305135,6,6,3,3,2023-01-03,2023-01-23,0,20
61747.0,2305135,6,6,3,3,2023-01-03,2023-02-23,0,51
61747.0,2305135,6,6,6,6,2023-02-23,2023-03-22,0,27
61747.0,4064408,4,4,2,2,2023-01-03,2023-01-23,0,20
61747.0,4226404,1,1,1,1,2023-01-23,2023-02-23,0,31
61747.0,4226404,2,2,1,1,2023-01-23,2023-03-22,0,58
61747.0,4226404,2,2,1,1,2023-02-23,2023-03-22,0,27
61747.0,4520400,2,2,1,1,2023-01-23,2023-02-23,0,31
61747.0,4520400,3,3,1,1,2023-01-23,2023-03-22,0,58
61747.0,4520400,1,1,1,1,2023-01-03,2023-01-23,0,20
61747.0,4520400,2,2,1,1,2023-01-03,2023-02-23,0,51
